systematic_name	common_name	cds_length	gc_content	status
YOR077W	RTS2	696	0.4382	Verified
YOR078W	BUD21	642	0.3925	Verified
YOR079C	ATX2	939	0.3802	Verified
YOR080W	DIA2	2196	0.3484	Verified
YOR081C	TGL5	2247	0.4166	Verified
YOR082C	YOR082C	339	0.3717	Verified
YOR083W	WHI5	885	0.5424	Verified
YOR084W	LPX1	1161	0.5237	Verified
YOR085W	OST3	1050	0.4248	Verified
YOR086C	TCB1	3558	0.3898	Verified
YOR087W	YVC1	2025	0.3847	Verified
YOR089C	VPS21	630	0.4175	Verified
YOR090C	PTC5	1716	0.3963	Verified
YOR091W	TMA46	1035	0.457	Verified
YOR092W	ECM3	1839	0.4095	Verified
YOR093C	CMR2	4944	0.3574	Uncharacterized
YOR094W	ARF3	549	0.3843	Verified
YOR095C	RKI1	774	0.3863	Verified
YOR096W	RPS7A	570	0.4	Verified
YOR097C	YOR097C	525	0.379	Uncharacterized
YOR098C	NUP1	3228	0.4198	Verified
YOR099W	KTR1	1179	0.4122	Verified
YOR100C	CRC1	981	0.419	Verified
YOR101W	RAS1	927	0.3937	Verified
YOR102W	YOR102W	348	0.3477	Dubious
YOR103C	OST2	390	0.3436	Verified
YOR104W	PIN2	846	0.3877	Verified
YOR105W	YOR105W	324	0.3642	Uncharacterized
YOR106W	VAM3	849	0.4016	Verified
YOR107W	RGS2	927	0.4175	Verified
YOR108W	LEU9	1812	0.4178	Verified
YOR108C-A	YOR108C-A	207	0.3961	Dubious
YOR109W	INP53	3321	0.3833	Verified
YOR110W	TFC7	1305	0.4038	Verified
YOR111W	YOR111W	696	0.3649	Uncharacterized
YOR112W	CEX1	2283	0.3802	Verified
YOR113W	AZF1	2742	0.3931	Verified
YOR114W	CIM1	882	0.3673	Verified
YOR115C	TRS33	804	0.3719	Verified
YOR116C	RPO31	4380	0.3929	Verified
YOR117W	RPT5	1302	0.4117	Verified
YOR118W	RTC5	1701	0.3739	Verified
YOR119C	RIO1	1452	0.3671	Verified
YOR120W	GCY1	936	0.4038	Verified
YOR121C	YOR121C	303	0.3663	Verified
YOR122C	PFY1	378	0.4392	Verified
YOR123C	LEO1	1392	0.4059	Verified
YOR124C	UBP2	3816	0.3661	Verified
YOR125C	CAT5	699	0.432	Verified
YOR126C	IAH1	714	0.4034	Verified
YOR127W	RGA1	3021	0.382	Verified
YOR128C	ADE2	1713	0.4028	Verified
YOR129C	AFI1	2679	0.371	Verified
YOR130C	ORT1	876	0.4178	Verified
YOR131C	YOR131C	654	0.393	Verified
YOR132W	VPS17	1653	0.4053	Verified
YOR133W	EFT1	2526	0.4454	Verified
YOR134W	BAG7	1227	0.3888	Verified
YOR135C	IRC14	339	0.3805	Verified
YOR136W	IDH2	1107	0.4083	Verified
YOR137C	SIA1	1866	0.365	Verified
YOR138C	RUP1	2013	0.4491	Verified
YOR139C	YOR139C	390	0.4821	Verified
YOR140W	SFL1	2298	0.4543	Verified
YOR141C	ARP8	2643	0.3878	Verified
YOR142W	LSC1	987	0.4184	Verified
YOR142W-A	YOR142W-A	1320	0.4091	
YOR142W-B	YOR142W-B	5265	0.3833	
YOR143C	THI80	957	0.348	Verified
YOR144C	ELG1	2373	0.3683	Verified
YOR145C	PNO1	822	0.4221	Verified
YOR146W	YOR146W	303	0.4323	Verified
YOR147W	MDM32	1866	0.351	Verified
YOR148C	SPP2	555	0.3838	Verified
YOR149C	SMP3	1548	0.3656	Verified
YOR150W	MRPL23	489	0.4049	Verified
YOR151C	RPB2	3672	0.3851	Verified
YOR152C	ATG40	768	0.3568	Verified
YOR153W	PDR5	4533	0.3966	Verified
YOR154W	SLP1	1761	0.3793	Verified
YOR155C	ISN1	1350	0.4096	Verified
YOR156C	NFI1	2178	0.3967	Verified
YOR157C	PUP1	783	0.4355	Verified
YOR158W	PET123	954	0.3669	Verified
YOR159C	SME1	282	0.4113	Verified
YOR160W	MTR10	2916	0.3666	Verified
YOR161C	PNS1	1617	0.4471	Verified
YOR161W-A	YOR161W-A	78	0.4872	Dubious
YOR161W-B	YOR161W-B	258	0.4457	Dubious
YOR161C-C	YOR161C-C	144	0.4792	Uncharacterized
YOR162C	YRR1	2430	0.3782	Verified
YOR163W	DDP1	564	0.4255	Verified
YOR164C	GET4	936	0.3515	Verified
YOR165W	SEY1	2328	0.3698	Verified
YOR166C	SWT1	1374	0.3566	Verified
YOR167C	RPS28A	201	0.4527	Verified
YOR168W	GLN4	2427	0.3782	Verified
YOR169C	YOR169C	462	0.3268	Verified
YOR170W	YOR170W	303	0.3102	Verified
YOR171C	LCB4	1872	0.3851	Verified
YOR172W	YRM1	2358	0.3804	Verified
YOR173W	DCS2	1059	0.4127	Verified
YOR174W	MED4	852	0.4061	Verified
YOR175C	ALE1	1857	0.3732	Verified
YOR176W	HEM15	1179	0.4131	Verified
YOR177C	MPC54	1392	0.3621	Verified
YOR178C	GAC1	2379	0.3783	Verified
YOR179C	SYC1	564	0.3936	Verified
YOR180C	DCI1	813	0.3801	Verified
YOR181W	LAS17	1899	0.4734	Verified
YOR182C	RPS30B	189	0.4127	Verified
YOR183W	FYV12	387	0.4083	Uncharacterized
YOR184W	SER1	1185	0.4076	Verified
YOR185C	GSP2	660	0.4045	Verified
YOR186W	YOR186W	432	0.4329	Uncharacterized
YOR186C-A	YOR186C-A	207	0.4396	Dubious
YOR187W	TUF1	1311	0.4203	Verified
YOR188W	MSB1	3411	0.3943	Verified
YOR189W	IES4	348	0.4138	Verified
YOR190W	SPR1	1335	0.3843	Verified
YOR191W	ULS1	4857	0.3844	Verified
YOR192C	THI72	1797	0.4112	Verified
YOR192C-C	YOR192C-C	234	0.312	Uncharacterized
YOR192C-B	YOR192C-B	5310	0.3708	
YOR192C-A	YOR192C-A	1314	0.3843	
YOR193W	PEX27	1128	0.3236	Verified
YOR194C	TOA1	858	0.3928	Verified
YOR195W	SLK19	2463	0.3272	Verified
YOR196C	LIP5	1242	0.4122	Verified
YOR197W	MCA1	1296	0.4244	Verified
YOR198C	BFR1	1410	0.3773	Verified
YOR199W	YOR199W	327	0.3425	Dubious
YOR200W	YOR200W	396	0.3965	Verified
YOR201C	MRM1	1236	0.4345	Verified
YOR202W	HIS3	660	0.4909	Verified
YOR203W	YOR203W	351	0.359	Dubious
YOR204W	DED1	1812	0.4608	Verified
YOR205C	GEP3	1668	0.3807	Verified
YOR206W	NOC2	2130	0.362	Verified
YOR207C	RET1	3447	0.3722	Verified
YOR208W	PTP2	2250	0.3507	Verified
YOR209C	NPT1	1287	0.3807	Verified
YOR210W	RPB10	210	0.3667	Verified
YOR211C	MGM1	2643	0.3746	Verified
YOR212W	STE4	1269	0.3964	Verified
YOR213C	SAS5	744	0.3952	Verified
YOR214C	SPR2	708	0.3757	Verified
YOR215C	AIM41	555	0.3838	Verified
YOR216C	RUD3	1452	0.3788	Verified
YOR217W	RFC1	2583	0.3957	Verified
YOR218C	YOR218C	417	0.4245	Verified
YOR219C	STE13	2793	0.3802	Verified
YOR220W	RCN2	795	0.3962	Verified
YOR221C	MCT1	1080	0.3889	Verified
YOR222W	ODC2	921	0.4278	Verified
YOR223W	DSC3	876	0.4578	Verified
YOR224C	RPB8	438	0.4247	Verified
YOR225W	YOR225W	327	0.3456	Dubious
YOR226C	ISU2	468	0.4786	Verified
YOR227W	HER1	3738	0.3882	Verified
YOR228C	MCP1	906	0.426	Verified
YOR229W	WTM2	1401	0.459	Verified
YOR230W	WTM1	1311	0.4302	Verified
YOR231W	MKK1	1524	0.3996	Verified
YOR231C-A	YOR231C-A	198	0.3434	Dubious
YOR232W	MGE1	684	0.383	Verified
YOR233W	KIN4	2400	0.41	Verified
YOR234C	RPL33B	321	0.4237	Verified
YOR235W	IRC13	312	0.359	Uncharacterized
YOR236W	DFR1	633	0.4139	Verified
YOR237W	HES1	1302	0.3902	Verified
YOR238W	YOR238W	909	0.3663	Uncharacterized
YOR239W	ABP140	1884	0.3901	Verified
YOR241W	MET7	1644	0.385	Verified
YOR242C	SSP2	1113	0.3423	Verified
YOR243C	PUS7	2028	0.3821	Verified
YOR244W	ESA1	1335	0.3663	Verified
YOR245C	DGA1	1254	0.3788	Verified
YOR246C	ENV9	990	0.4556	Verified
YOR247W	SRL1	630	0.4746	Verified
YOR248W	YOR248W	300	0.4467	Dubious
YOR249C	APC5	2055	0.346	Verified
YOR250C	CLP1	1335	0.4	Verified
YOR251C	TUM1	912	0.4243	Verified
YOR252W	TMA16	534	0.3895	Verified
YOR253W	NAT5	528	0.3769	Verified
YOR254C	SEC63	1989	0.3685	Verified
YOR255W	OSW1	834	0.3789	Verified
YOR256C	TRE2	2427	0.3696	Verified
YOR257W	CDC31	483	0.3789	Verified
YOR258W	HNT3	651	0.3518	Verified
YOR259C	RPT4	1311	0.4111	Verified
YOR260W	GCD1	1734	0.3875	Verified
YOR261C	RPN8	1014	0.354	Verified
YOR262W	GPN2	1041	0.3842	Verified
YOR263C	YOR263C	405	0.3556	Verified
YOR264W	DSE3	1290	0.3907	Verified
YOR265W	RBL2	318	0.3899	Verified
YOR266W	PNT1	1269	0.3664	Verified
YOR267C	HRK1	2277	0.3926	Verified
YOR268C	YOR268C	396	0.4571	Uncharacterized
YOR269W	PAC1	1482	0.4001	Verified
YOR270C	VPH1	2520	0.3877	Verified
YOR271C	FSF1	981	0.4709	Uncharacterized
YOR272W	YTM1	1380	0.4101	Verified
YOR273C	TPO4	1977	0.4284	Verified
YOR274W	MOD5	1284	0.391	Verified
YOR275C	RIM20	1983	0.3691	Verified
YOR276W	CAF20	483	0.4017	Verified
YOR277C	YOR277C	306	0.415	Verified
YOR278W	HEM4	825	0.3842	Verified
YOR279C	RFM1	930	0.3796	Verified
YOR280C	FSH3	798	0.3872	Verified
YOR281C	PLP2	858	0.3869	Verified
YOR282W	YOR282W	318	0.3931	Verified
YOR283W	YOR283W	690	0.3783	Verified
YOR284W	HUA2	729	0.3717	Verified
YOR285W	RDL1	417	0.4125	Verified
YOR286W	RDL2	447	0.4206	Verified
YOR287C	RRP36	900	0.3744	Verified
YOR288C	MPD1	954	0.3753	Verified
YOR289W	YOR289W	753	0.3732	Uncharacterized
YOR290C	SNF2	5109	0.3897	Verified
YOR291W	YPK9	4416	0.3868	Verified
YOR292C	YOR292C	927	0.3959	Uncharacterized
YOR293W	RPS10A	315	0.3937	Verified
YOR293C-A	YOR293C-A	147	0.3469	Uncharacterized
YOR294W	RRS1	609	0.4122	Verified
YOR295W	UAF30	684	0.3874	Verified
YOR296W	YOR296W	3867	0.369	Uncharacterized
YOR297C	TIM18	576	0.3594	Verified
YOR298W	MUM3	1437	0.3459	Verified
YOR298C-A	MBF1	453	0.4636	Verified
YOR299W	BUD7	2238	0.4115	Verified
YOR300W	YOR300W	306	0.3856	Verified
YOR301W	RAX1	1305	0.4674	Verified
YOR302W	YOR302W	75	0.4267	Verified
YOR303W	CPA1	1233	0.4242	Verified
YOR304W	ISW2	3360	0.3667	Verified
YOR304C-A	BIL1	228	0.3904	Verified
YOR305W	RRG7	726	0.3636	Verified
YOR306C	MCH5	1563	0.412	Verified
YOR307C	SLY41	1359	0.3812	Verified
YOR308C	SNU66	1761	0.3765	Verified
YOR309C	YOR309C	378	0.336	Verified
YOR310C	NOP58	1533	0.3836	Verified
YOR311C	DGK1	870	0.3908	Verified
YOR312C	RPL20B	516	0.405	Verified
YOR313C	SPS4	1014	0.3659	Verified
YOR314W	YOR314W	327	0.4067	Uncharacterized
YOR314W-A	YOR314W-A	108	0.3333	Dubious
YOR315W	SFG1	1038	0.3863	Verified
YOR316C	COT1	1317	0.4161	Verified
YOR316C-A	YOR316C-A	207	0.4686	Uncharacterized
YOR317W	FAA1	2100	0.4038	Verified
YOR318C	YOR318C	303	0.4653	Dubious
YOR319W	HSH49	639	0.338	Verified
YOR320C	GNT1	1473	0.3571	Verified
YOR321W	PMT3	2259	0.4126	Verified
YOR322C	LDB19	2454	0.4173	Verified
YOR323C	PRO2	1368	0.4152	Verified
YOR324C	FRT1	1806	0.4114	Verified
YOR325W	YOR325W	471	0.4544	Verified
YOR326W	MYO2	4722	0.3751	Verified
YOR327C	SNC2	345	0.4232	Verified
YOR328W	PDR10	4692	0.4111	Verified
YOR329C	SCD5	2616	0.409	Verified
YOR329W-A	YOR329W-A	207	0.314	Dubious
YOR330C	MIP1	3762	0.4107	Verified
YOR331C	YOR331C	555	0.4324	Verified
YOR332W	VMA4	699	0.4306	Verified
YOR333C	YOR333C	414	0.3961	Dubious
YOR334W	MRS2	1410	0.3794	Verified
YOR335C	ALA1	2874	0.3994	Verified
YOR335W-A	YOR335W-A	78	0.359	Verified
YOR336W	KRE5	4095	0.36	Verified
YOR337W	TEA1	2277	0.4071	Verified
YOR338W	YOR338W	1089	0.4086	Uncharacterized
YOR339C	UBC11	468	0.406	Verified
YOR340C	RPA43	978	0.3855	Verified
YOR341W	RPA190	4992	0.3812	Verified
YOR342C	YOR342C	957	0.3866	Verified
YOR343C	YOR343C	324	0.5216	Uncharacterized
YOR343W-A	YOR343W-A	1314	0.3858	
YOR343W-B	YOR343W-B	5310	0.3706	
YOR344C	TYE7	873	0.3952	Verified
YOR345C	YOR345C	348	0.3879	Verified
YOR346W	REV1	2955	0.3635	Verified
YOR347C	PYK2	1518	0.4513	Verified
YOR348C	PUT4	1881	0.5226	Verified
YOR349W	CIN1	3042	0.3886	Verified
YOR350C	MNE1	1989	0.3544	Verified
YOR351C	MEK1	1491	0.3742	Verified
YOR352W	TFB6	1029	0.3693	Verified
YOR353C	SOG2	2373	0.3843	Verified
YOR354C	MSC6	2076	0.3637	Verified
YOR355W	GDS1	1566	0.3799	Verified
YOR356W	CIR2	1893	0.42	Verified
YOR357C	SNX3	486	0.4074	Verified
YOR358W	HAP5	726	0.4725	Verified
YOR359W	VTS1	1569	0.4098	Verified
YOR360C	PDE2	1578	0.3587	Verified
YOR361C	PRT1	2289	0.3897	Verified
YOR362C	PRE10	864	0.4433	Verified
YOR363C	PIP2	2988	0.3755	Verified
YOR364W	YOR364W	366	0.3661	Uncharacterized
YOR365C	YOR365C	2109	0.3532	Uncharacterized
YOR366W	YOR366W	351	0.359	Uncharacterized
YOR367W	SCP1	600	0.3767	Verified
YOR368W	RAD17	1203	0.3599	Verified
YOR369C	RPS12	429	0.4359	Verified
YOR370C	MRS6	1809	0.3991	Verified
YOR371C	GPB1	2691	0.3958	Verified
YOR372C	NDD1	1662	0.3887	Verified
YOR373W	NUD1	2553	0.4183	Verified
YOR374W	ALD4	1557	0.4451	Verified
YOR375C	GDH1	1362	0.4479	Verified
YOR376W	YOR376W	366	0.4399	Uncharacterized
YOR376W-A	YOR376W-A	153	0.3725	Uncharacterized
YOR377W	ATF1	1575	0.3771	Verified
YOR378W	AMF1	1545	0.4537	Verified
YOR379C	YOR379C	336	0.4315	Uncharacterized
YOR380W	RDR1	1638	0.4408	Verified
YOR381W	FRE3	2133	0.398	Verified
YOR381W-A	YOR381W-A	165	0.3394	Uncharacterized
YOR382W	FIT2	459	0.4553	Verified
YOR383C	FIT3	612	0.5114	Verified
YOR384W	FRE5	2082	0.4169	Verified
YOR385W	YOR385W	870	0.3667	Uncharacterized
YOR386W	PHR1	1695	0.3658	Verified
YOR387C	YOR387C	618	0.4272	Uncharacterized
YOR388C	FDH1	1128	0.4388	Verified
YOR389W	YOR389W	1872	0.4311	Uncharacterized
YOR390W	FEX1	1125	0.3831	Verified
YOR391C	HSP33	711	0.4318	Verified
YOR392W	YOR392W	441	0.3787	Dubious
YOR393W	ERR1	1311	0.4668	Verified
YOR394W	PAU21	492	0.4329	Verified
YOR394C-A	YOR394C-A	165	0.4303	Uncharacterized
YOR396W	YRF1-8	5388	0.4523	Uncharacterized
YOR396C-A	YOR396C-A	480	0.4562	Dubious
YPL283C	YRF1-7	5577	0.4484	Verified
YPL283W-B	YPL283W-B	480	0.4542	Dubious
YPL283W-A	YPL283W-A	573	0.5044	Dubious
YPL282C	PAU22	492	0.4329	Verified
YPL281C	ERR2	1311	0.4668	Verified
YPL280W	HSP32	711	0.4304	Verified
YPL279C	FEX2	1125	0.384	Verified
YPL278C	YPL278C	300	0.4033	Uncharacterized
YPL277C	YPL277C	1461	0.4394	Uncharacterized
YPL276W	YPL276W	435	0.4437	
YPL275W	FDH2	708	0.4322	
YPL274W	SAM3	1761	0.4214	Verified
YPL273W	SAM4	975	0.4041	Verified
YPL272C	PBI1	1551	0.3578	Uncharacterized
YPL271W	ATP15	186	0.4032	Verified
YPL270W	MDL2	2319	0.4002	Verified
YPL269W	KAR9	1932	0.3716	Verified
YPL268W	PLC1	2607	0.3571	Verified
YPL267W	ACM1	627	0.3828	Verified
YPL266W	DIM1	954	0.4057	Verified
YPL265W	DIP5	1824	0.3953	Verified
YPL264C	YPL264C	1059	0.407	Uncharacterized
YPL263C	KEL3	1953	0.3999	Verified
YPL262W	FUM1	1464	0.4392	Verified
YPL261C	YPL261C	306	0.317	Verified
YPL260W	CUB1	1653	0.3739	Verified
YPL259C	APM1	1425	0.3649	Verified
YPL258C	THI21	1653	0.4223	Verified
YPL257W-A	YPL257W-A	1320	0.4136	
YPL257W-B	YPL257W-B	5265	0.3848	
YPL257W	YPL257W	579	0.361	Uncharacterized
YPL256C	CLN2	1635	0.3957	Verified
YPL255W	BBP1	1155	0.4026	Verified
YPL254W	HFI1	1464	0.3777	Verified
YPL253C	VIK1	1941	0.355	Verified
YPL252C	YAH1	516	0.4826	Verified
YPL251W	YPL251W	300	0.4733	Verified
YPL250C	ATG41	408	0.4755	Verified
YPL249C-A	RPL36B	300	0.4633	Verified
YPL250W-A	YPL250W-A	285	0.4632	Verified
YPL249C	GYP5	2682	0.3934	Verified
YPL248C	GAL4	2643	0.4086	Verified
YPL247C	YPL247C	1569	0.4748	Uncharacterized
YPL246C	RBD2	786	0.4389	Verified
YPL245W	YPL245W	1362	0.42	Uncharacterized
YPL244C	HUT1	1017	0.4031	Verified
YPL243W	SRP68	1797	0.3678	Verified
YPL242C	IQG1	4485	0.3634	Verified
YPL241C	CIN2	804	0.3669	Verified
YPL240C	HSP82	2127	0.3907	Verified
YPL239W	YAR1	600	0.43	Verified
YPL238C	YPL238C	387	0.4212	Verified
YPL237W	SUI3	855	0.3942	Verified
YPL236C	ENV7	1092	0.391	Verified
YPL235W	RVB2	1413	0.3949	Verified
YPL234C	VMA11	492	0.437	Verified
YPL233W	NSL1	648	0.4398	Verified
YPL232W	SSO1	870	0.4506	Verified
YPL231W	FAS2	5661	0.4227	Verified
YPL230W	USV1	1173	0.4169	Verified
YPL229W	YPL229W	618	0.4191	Uncharacterized
YPL228W	CET1	1647	0.3692	Verified
YPL227C	ALG5	1002	0.3653	Verified
YPL226W	NEW1	3588	0.391	Verified
YPL225W	CHP1	438	0.363	Verified
YPL224C	MMT2	1452	0.4167	Verified
YPL223C	GRE1	504	0.4821	Verified
YPL222W	FMP40	2064	0.4569	Verified
YPL222C-A	YPL222C-A	243	0.4733	Dubious
YPL221W	FLC1	2379	0.4279	Verified
YPL220W	RPL1A	651	0.4163	Verified
YPL219W	PCL8	1476	0.3977	Verified
YPL218W	SAR1	570	0.3982	Verified
YPL217C	BMS1	3549	0.3931	Verified
YPL216W	YPL216W	3306	0.3627	Uncharacterized
YPL215W	CBP3	1005	0.3821	Verified
YPL214C	THI6	1620	0.4105	Verified
YPL213W	LEA1	714	0.3964	Verified
YPL212C	PUS1	1632	0.3995	Verified
YPL211W	NIP7	543	0.3775	Verified
YPL210C	SRP72	1920	0.3557	Verified
YPL209C	IPL1	1101	0.366	Verified
YPL208W	RKM1	1749	0.3859	Verified
YPL207W	TYW1	2430	0.3988	Verified
YPL206C	PGC1	963	0.4112	Verified
YPL205C	YPL205C	342	0.3509	Dubious
YPL204W	HRR25	1482	0.4157	Verified
YPL203W	TPK2	1140	0.4096	Verified
YPL202C	AFT2	1248	0.367	Verified
YPL201C	YIG1	1383	0.3774	Verified
YPL200W	CSM4	468	0.3526	Verified
YPL199C	YPL199C	720	0.3944	Verified
YPL198W	RPL7B	732	0.4126	Verified
YPL197C	YPL197C	411	0.3917	Dubious
YPL196W	OXR1	819	0.4017	Verified
YPL195W	APL5	2796	0.3516	Verified
YPL194W	DDC1	1836	0.3856	Verified
YPL193W	RSA1	1143	0.3675	Verified
YPL192C	PRM3	399	0.381	Verified
YPL191C	MIY2	1080	0.3537	Verified
YPL190C	NAB3	2406	0.4131	Verified
YPL189C-A	COA2	204	0.4167	Verified
YPL189W	GUP2	1827	0.3777	Verified
YPL188W	POS5	1242	0.3913	Verified
YPL187W	MF(ALPHA)1	495	0.4465	Verified
YPL186C	UIP4	912	0.4035	Verified
YPL185W	YPL185W	393	0.3664	Verified
YPL184C	MRN1	1836	0.384	Verified
YPL183W-A	RTC6	279	0.4409	Verified
YPL183C	RTT10	3039	0.3722	Verified
YPL182C	YPL182C	381	0.4383	Verified
YPL181W	CTI6	1518	0.4315	Verified
YPL180W	TCO89	2397	0.3955	Verified
YPL179W	PPQ1	1647	0.3764	Verified
YPL178W	CBC2	624	0.3974	Verified
YPL177C	CUP9	918	0.4129	Verified
YPL176C	TRE1	2349	0.4066	Verified
YPL175W	SPT14	1356	0.3894	Verified
YPL174C	NIP100	2604	0.3449	Verified
YPL173W	MRPL40	891	0.3939	Verified
YPL172C	COX10	1386	0.4019	Verified
YPL171C	OYE3	1200	0.4675	Verified
YPL170W	DAP1	456	0.4496	Verified
YPL169C	MEX67	1797	0.4035	Verified
YPL168W	MRX4	1290	0.3628	Uncharacterized
YPL167C	REV3	4512	0.3644	Verified
YPL166W	ATG29	639	0.3412	Verified
YPL165C	SET6	1119	0.3664	Verified
YPL164C	MLH3	2145	0.3814	Verified
YPL163C	SVS1	780	0.4282	Verified
YPL162C	YPL162C	819	0.3956	Uncharacterized
YPL161C	BEM4	1899	0.3581	Verified
YPL160W	CDC60	3270	0.3942	Verified
YPL159C	PET20	759	0.3808	Verified
YPL158C	AIM44	2274	0.376	Verified
YPL157W	TGS1	945	0.3989	Verified
YPL156C	PRM4	852	0.3662	Verified
YPL155C	KIP2	2118	0.4235	Verified
YPL154C	PEP4	1215	0.4263	Verified
YPL153C	RAD53	2463	0.393	Verified
YPL152W-A	YPL152W-A	96	0.4167	Uncharacterized
YPL152W	RRD2	1074	0.379	Verified
YPL151C	PRP46	1353	0.4191	Verified
YPL150W	YPL150W	2703	0.3859	Uncharacterized
YPL149W	ATG5	882	0.3889	Verified
YPL148C	PPT2	519	0.3834	Verified
YPL147W	PXA1	2610	0.3605	Verified
YPL146C	NOP53	1365	0.3407	Verified
YPL145C	KES1	1302	0.3971	Verified
YPL144W	POC4	444	0.4077	Verified
YPL143W	RPL33A	321	0.4486	Verified
YPL142C	YPL142C	315	0.4254	Verified
YPL141C	FRK1	2595	0.3927	Verified
YPL140C	MKK2	1518	0.4018	Verified
YPL139C	UME1	1380	0.3761	Verified
YPL138C	SPP1	1059	0.39	Verified
YPL137C	GIP3	3828	0.3997	Verified
YPL136W	YPL136W	366	0.4645	Verified
YPL135W	ISU1	495	0.4586	Verified
YPL135C-A	YPL135C-A	171	0.4737	Dubious
YPL134C	ODC1	930	0.4462	Verified
YPL133C	RDS2	1338	0.4223	Verified
YPL132W	COX11	900	0.3944	Verified
YPL131W	RPL5	891	0.4456	Verified
YPL130W	SPO19	669	0.3617	Verified
YPL129W	TAF14	732	0.4016	Verified
YPL128C	TBF1	1686	0.4253	Verified
YPL127C	HHO1	774	0.4638	Verified
YPL126W	NAN1	2688	0.3713	Verified
YPL125W	KAP120	3096	0.3514	Verified
YPL124W	SPC29	759	0.3887	Verified
YPL123C	RNY1	1302	0.3602	Verified
YPL122C	TFB2	1539	0.3613	Verified
YPL121C	MEI5	666	0.3574	Verified
YPL120W	VPS30	1671	0.3561	Verified
YPL119C-A	YPL119C-A	261	0.3372	Uncharacterized
YPL119C	DBP1	1851	0.4268	Verified
YPL118W	MRP51	1032	0.3828	Verified
YPL117C	IDI1	864	0.3715	Verified
YPL116W	HOS3	2091	0.396	Verified
YPL115C	BEM3	3384	0.3747	Verified
YPL114W	YPL114W	417	0.4412	Dubious
YPL113C	YPL113C	1188	0.399	Verified
YPL112C	PEX25	1182	0.3706	Verified
YPL111W	CAR1	999	0.4755	Verified
YPL110C	GDE1	3669	0.3816	Verified
YPL109C	CQD1	1971	0.3694	Verified
YPL108W	YPL108W	504	0.4266	Uncharacterized
YPL107W	DPC25	744	0.4194	Uncharacterized
YPL106C	SSE1	2079	0.4141	Verified
YPL105C	SYH1	2547	0.4095	Verified
YPL104W	MSD1	1974	0.3896	Verified
YPL103C	FMP30	1404	0.4117	Verified
YPL102C	YPL102C	300	0.43	Dubious
YPL101W	ELP4	1368	0.4291	Verified
YPL100W	ATG21	1488	0.3757	Verified
YPL099C	INA17	546	0.3828	Verified
YPL098C	MGR2	339	0.469	Verified
YPL097W	MSY1	1476	0.3902	Verified
YPL096C-A	ERI1	204	0.451	Verified
YPL096W	PNG1	1089	0.3857	Verified
YPL095C	EEB1	1368	0.4094	Verified
YPL094C	SEC62	822	0.4258	Verified
YPL093W	NOG1	1941	0.406	Verified
YPL092W	SSU1	1374	0.3916	Verified
YPL091W	GLR1	1449	0.4023	Verified
YPL090C	RPS6A	708	0.4322	Verified
YPL089C	RLM1	2028	0.4117	Verified
YPL088W	YPL088W	1026	0.4055	Uncharacterized
YPL087W	YDC1	951	0.3912	Verified
YPL086C	ELP3	1671	0.3812	Verified
YPL085W	SEC16	6585	0.4118	Verified
YPL084W	BRO1	2532	0.3673	Verified
YPL083C	SEN54	1401	0.379	Verified
YPL082C	MOT1	5601	0.3896	Verified
YPL081W	RPS9A	591	0.4315	Verified
YPL080C	YPL080C	324	0.4228	Uncharacterized
YPL079W	RPL21B	480	0.4333	Verified
YPL078C	ATP4	732	0.3962	Verified
YPL077C	YPL077C	720	0.425	Uncharacterized
YPL076W	GPI2	840	0.3571	Verified
YPL075W	GCR1	2355	0.3856	Verified
YPL074W	YTA6	2262	0.397	Verified
YPL073C	YPL073C	483	0.383	Verified
YPL072W	UBP16	1497	0.3661	Verified
YPL071C	YPL071C	468	0.359	Uncharacterized
YPL070W	MUK1	1836	0.3508	Verified
YPL069C	BTS1	1005	0.3721	Verified
YPL068C	YPL068C	879	0.4005	Uncharacterized
YPL067C	HTC1	594	0.5202	Uncharacterized
YPL066W	RGL1	1437	0.3723	Verified
YPL065W	VPS28	726	0.3567	Verified
YPL064C	CWC27	903	0.3865	Verified
YPL063W	TIM50	1428	0.3943	Verified
YPL062W	YPL062W	402	0.5025	Uncharacterized
YPL061W	ALD6	1500	0.4353	Verified
YPL060W	MFM1	1239	0.3721	Verified
YPL060C-A	YPL060C-A	5406	0.3289	
YPL059W	GRX5	450	0.4156	Verified
YPL058C	PDR12	4533	0.3911	Verified
YPL057C	SUR1	1146	0.377	Verified
YPL056C	LCL1	303	0.505	Uncharacterized
YPL055C	LGE1	996	0.4629	Verified
YPL054W	LEE1	903	0.3953	Verified
YPL053C	KTR6	1338	0.3744	Verified
YPL052W	OAZ1	876	0.3333	Verified
YPL051W	ARL3	594	0.3704	Verified
YPL050C	MNN9	1185	0.3949	Verified
YPL049C	DIG1	1356	0.4838	Verified
YPL048W	CAM1	1245	0.4667	Verified
YPL047W	SGF11	297	0.4175	Verified
YPL046C	ELC1	297	0.4074	Verified
YPL045W	VPS16	2394	0.3659	Verified
YPL044C	YPL044C	546	0.4158	Verified
YPL043W	NOP4	2055	0.3966	Verified
YPL042C	SSN3	1665	0.4102	Verified
YPL041C	MRX11	621	0.4026	Uncharacterized
YPL040C	ISM1	3006	0.3882	Verified
YPL039W	YPL039W	948	0.4072	Uncharacterized
YPL038W-A	YPL038W-A	189	0.2857	Uncharacterized
YPL038W	MET31	531	0.4407	Verified
