systematic_name	common_name	ensembl_transcript	cds_length	gc_content
ENSMUSG00000092166	Pramel45	ENSMUST00000238517	1443	0.4712
ENSMUSG00000026413	Pkp1	ENSMUST00000027667	2184	0.5705
ENSMUSG00000095996	Pramel60	ENSMUST00000201663	1443	0.465
ENSMUSG00000096066	Pramel46	ENSMUST00000201031	1443	0.4837
ENSMUSG00000033880	Lgals3bp	ENSMUST00000043722	1731	0.569
ENSMUSG00000005882	Uqcc1	ENSMUST00000109636	885	0.5028
ENSMUSG00000079424	Pramel47	ENSMUST00000101015	1425	0.4428
ENSMUSG00000070677	Pramel48	ENSMUST00000094593	1443	0.4636
ENSMUSG00000025575	Cant1	ENSMUST00000106289	1320	0.5848
ENSMUSG00000096139	Pramel50	ENSMUST00000201129	1443	0.4823
ENSMUSG00000072813	Pramel55	ENSMUST00000071182	1443	0.4636
ENSMUSG00000003382	Etv3	ENSMUST00000119109	1539	0.5861
ENSMUSG00000029486	Mrpl1	ENSMUST00000117766	1008	0.4157
ENSMUSG00000051985	Igfn1	ENSMUST00000166193	8547	0.5597
ENSMUSG00000118505	Etv3l	ENSMUST00000238894	1068	0.5824
ENSMUSG00000024207	Acsbg2	ENSMUST00000043062	2001	0.5317
ENSMUSG00000017446	C1qtnf1	ENSMUST00000017590	843	0.567
ENSMUSG00000037706	Cd81	ENSMUST00000037941	708	0.5268
ENSMUSG00000041977	Arhgef11	ENSMUST00000039476	4656	0.5479
ENSMUSG00000034110	Kctd7	ENSMUST00000040616	867	0.5928
ENSMUSG00000024209	Acsbg3	ENSMUST00000025048	2115	0.5366
ENSMUSG00000029641	Rasl11a	ENSMUST00000031646	726	0.5592
ENSMUSG00000033857	Engase	ENSMUST00000135383	2202	0.6031
ENSMUSG00000037379	Spon2	ENSMUST00000046186	990	0.5737
ENSMUSG00000019295	Tmem129	ENSMUST00000019439	1086	0.5746
ENSMUSG00000009246	Trpm5	ENSMUST00000009390	3474	0.5616
ENSMUSG00000024212	Mllt1	ENSMUST00000025053	1641	0.5911
ENSMUSG00000037313	Tacc3	ENSMUST00000074849	1911	0.4992
ENSMUSG00000026411	Tmem9	ENSMUST00000165125	549	0.5701
ENSMUSG00000045019	Acer1	ENSMUST00000056113	819	0.4994
ENSMUSG00000002660	Clpp	ENSMUST00000002735	816	0.5895
ENSMUSG00000078972	Gm15557	ENSMUST00000109629	702	0.5954
ENSMUSG00000038259	Gdf5	ENSMUST00000040162	1485	0.5865
ENSMUSG00000002661	Alkbh7	ENSMUST00000002737	663	0.5973
ENSMUSG00000038241	Cep250	ENSMUST00000109619	7305	0.5739
ENSMUSG00000026565	Pou2f1	ENSMUST00000160260	2379	0.5477
ENSMUSG00000002664	Pspn	ENSMUST00000002740	468	0.6004
ENSMUSG00000017466	Timp2	ENSMUST00000017610	660	0.5712
ENSMUSG00000002658	Gtf2f1	ENSMUST00000002733	1524	0.5591
ENSMUSG00000076433	Cep295nl	ENSMUST00000103024	1599	0.5422
ENSMUSG00000109739	Gm17949	ENSMUST00000210548	636	0.5692
ENSMUSG00000007670	Khsrp	ENSMUST00000007814	2244	0.6163
ENSMUSG00000034706	Dnai2	ENSMUST00000069325	1869	0.5506
ENSMUSG00000010021	Kif19a	ENSMUST00000084368	2991	0.6088
ENSMUSG00000045752	Tssc4	ENSMUST00000060433	951	0.6067
ENSMUSG00000011486	Slc25a41	ENSMUST00000058661	936	0.5737
ENSMUSG00000009545	Kcnq1	ENSMUST00000009689	2004	0.5744
ENSMUSG00000046329	Slc25a23	ENSMUST00000040280	1401	0.576
ENSMUSG00000043895	S1pr2	ENSMUST00000054197	1056	0.5729
ENSMUSG00000000202	Btbd17	ENSMUST00000000206	1434	0.659
ENSMUSG00000054252	Fgfr3	ENSMUST00000114411	2406	0.5877
ENSMUSG00000044279	Crb3	ENSMUST00000169543	351	0.6068
ENSMUSG00000034677	Gpr142	ENSMUST00000106584	1113	0.558
ENSMUSG00000051043	Gprc5c	ENSMUST00000053361	1323	0.5752
ENSMUSG00000037664	Cdkn1c	ENSMUST00000167912	1044	0.6877
ENSMUSG00000034652	Cd300a	ENSMUST00000106582	954	0.5168
ENSMUSG00000002668	Dennd1c	ENSMUST00000011623	2358	0.5615
ENSMUSG00000000154	Slc22a18	ENSMUST00000052348	1230	0.5691
ENSMUSG00000063193	Cd300lb	ENSMUST00000106581	765	0.515
ENSMUSG00000074646	6430550D23Rik	ENSMUST00000139116	582	0.5223
ENSMUSG00000058728	Cd300c	ENSMUST00000092466	687	0.5124
ENSMUSG00000034641	Cd300ld	ENSMUST00000045075	663	0.5083
ENSMUSG00000005881	Ergic3	ENSMUST00000088650	1182	0.5508
ENSMUSG00000026564	Styxl2	ENSMUST00000192369	3414	0.5562
ENSMUSG00000044811	Cd300c2	ENSMUST00000092464	684	0.5234
ENSMUSG00000000544	Gpa33	ENSMUST00000060833	957	0.5423
ENSMUSG00000010760	Phlda2	ENSMUST00000010904	432	0.5856
ENSMUSG00000062591	Tubb4a	ENSMUST00000071135	1332	0.5773
ENSMUSG00000030428	Ttyh1	ENSMUST00000079415	1380	0.6087
ENSMUSG00000089753	Cd300ld2	ENSMUST00000106578	915	0.5016
ENSMUSG00000069609	Cd300ld4	ENSMUST00000100240	735	0.5116
ENSMUSG00000089722	Cd300ld5	ENSMUST00000100239	735	0.5102
ENSMUSG00000069607	Cd300ld3	ENSMUST00000092459	735	0.5088
ENSMUSG00000040629	Mael	ENSMUST00000038782	1302	0.47
ENSMUSG00000035678	Tnfsf9	ENSMUST00000039490	927	0.5577
ENSMUSG00000048498	Cd300e	ENSMUST00000062787	588	0.5
ENSMUSG00000019489	Cd70	ENSMUST00000019633	585	0.6
ENSMUSG00000045980	Tmem104	ENSMUST00000061450	1488	0.5706
ENSMUSG00000005824	Tnfsf14	ENSMUST00000005976	717	0.5955
ENSMUSG00000024164	C3	ENSMUST00000024988	4989	0.5332
ENSMUSG00000013338	Fer1l4	ENSMUST00000109611	5982	0.5812
ENSMUSG00000040612	Ildr2	ENSMUST00000111416	1983	0.6072
ENSMUSG00000020734	Grin2c	ENSMUST00000003351	3717	0.6239
ENSMUSG00000104445	Rhbg	ENSMUST00000171887	1365	0.581
ENSMUSG00000018861	Fdxr	ENSMUST00000021078	1482	0.6066
ENSMUSG00000010538	Tsacc	ENSMUST00000107556	372	0.4892
ENSMUSG00000044788	Fads6	ENSMUST00000056153	1026	0.5731
ENSMUSG00000038180	Spag4	ENSMUST00000038860	1329	0.5847
ENSMUSG00000001416	Cct3	ENSMUST00000001452	1635	0.4899
ENSMUSG00000050201	Otop2	ENSMUST00000055490	1689	0.5814
ENSMUSG00000050625	Ccdc121rt1	ENSMUST00000058825	969	0.5335
ENSMUSG00000047369	Dnah14	ENSMUST00000238412	13788	0.437
ENSMUSG00000045288	Ush1g	ENSMUST00000103037	1383	0.6392
ENSMUSG00000018862	Otop3	ENSMUST00000019006	1788	0.5738
ENSMUSG00000005823	Gpr108	ENSMUST00000233568	1707	0.5518
ENSMUSG00000074643	Cpne1	ENSMUST00000109607	1608	0.5498
ENSMUSG00000005299	Letm1	ENSMUST00000005431	2214	0.5547
ENSMUSG00000034586	Hid1	ENSMUST00000106542	2364	0.5685
ENSMUSG00000057406	Nsd2	ENSMUST00000075812	4098	0.4776
ENSMUSG00000038633	Degs1	ENSMUST00000035295	969	0.4788
ENSMUSG00000047539	Fbxo28	ENSMUST00000051431	1104	0.5571
ENSMUSG00000035545	Leng8	ENSMUST00000121270	2403	0.5926
ENSMUSG00000019487	Trip10	ENSMUST00000224152	1809	0.5677
ENSMUSG00000026608	Kctd3	ENSMUST00000085678	2445	0.5431
ENSMUSG00000078783	Sirpd	ENSMUST00000108361	534	0.4532
ENSMUSG00000095788	Sirpb1a	ENSMUST00000099201	1191	0.466
ENSMUSG00000050910	Cdr2l	ENSMUST00000053288	1395	0.6165
ENSMUSG00000095028	Sirpb1b	ENSMUST00000192382	1191	0.4677
ENSMUSG00000020732	Rab37	ENSMUST00000021076	669	0.5501
ENSMUSG00000078161	Erich3	ENSMUST00000098496	4911	0.5184
ENSMUSG00000001829	Clpb	ENSMUST00000106998	2121	0.5582
ENSMUSG00000037624	Kcnk2	ENSMUST00000193319	1278	0.5211
ENSMUSG00000020871	Dlx4	ENSMUST00000021241	720	0.6
ENSMUSG00000019590	Cyb561	ENSMUST00000019734	750	0.564
ENSMUSG00000040086	Tnni3k	ENSMUST00000064076	2502	0.4976
ENSMUSG00000034116	Vav1	ENSMUST00000005889	2535	0.5318
ENSMUSG00000004880	Lbr	ENSMUST00000005003	1878	0.5197
ENSMUSG00000020681	Ace	ENSMUST00000001963	3936	0.5572
ENSMUSG00000022995	Enah	ENSMUST00000078719	2412	0.5564
ENSMUSG00000053870	Fpgt	ENSMUST00000066568	1770	0.4441
ENSMUSG00000098950	Gm28036	ENSMUST00000132494	1974	0.4554
ENSMUSG00000070810	Sult2a6	ENSMUST00000076576	855	0.4105
ENSMUSG00000099216	Obox8	ENSMUST00000184356	651	0.49
ENSMUSG00000094156	Sult2a7	ENSMUST00000211740	939	0.4111
ENSMUSG00000028182	Lrriq3	ENSMUST00000029833	1899	0.3834
ENSMUSG00000029111	Nelfa	ENSMUST00000030993	1590	0.5711
ENSMUSG00000101605	Ace3	ENSMUST00000190995	2211	0.5274
ENSMUSG00000100586	Vmn1r90	ENSMUST00000185220	927	0.4067
ENSMUSG00000089824	Rbm12	ENSMUST00000059647	2976	0.4805
ENSMUSG00000001901	Kcnh6	ENSMUST00000001965	2850	0.5807
ENSMUSG00000055942	Obox7	ENSMUST00000183788	654	0.4343
ENSMUSG00000027618	Nfs1	ENSMUST00000029147	1377	0.5461
ENSMUSG00000048142	Nat8l	ENSMUST00000056355	897	0.6711
ENSMUSG00000033585	Ndn	ENSMUST00000038775	975	0.6082
ENSMUSG00000070858	Nicol1	ENSMUST00000094869	270	0.6926
ENSMUSG00000056972	Magel2	ENSMUST00000080403	3852	0.5997
ENSMUSG00000049354	Dcaf7	ENSMUST00000058438	1026	0.5487
ENSMUSG00000070527	Mkrn3	ENSMUST00000094340	1632	0.5778
ENSMUSG00000057894	Zfp329	ENSMUST00000072222	1566	0.4387
ENSMUSG00000090527	Aadacl2fm2	ENSMUST00000168156	1203	0.3957
ENSMUSG00000049600	Zbtb45	ENSMUST00000210282	1560	0.6333
ENSMUSG00000001983	Taco1	ENSMUST00000002048	882	0.5215
ENSMUSG00000036951	Aadacl2fm1	ENSMUST00000049476	840	0.3917
ENSMUSG00000020700	Map3k3	ENSMUST00000002044	1878	0.5218
ENSMUSG00000097392	Thoc2l	ENSMUST00000239307	4767	0.3866
ENSMUSG00000074369	Obox2	ENSMUST00000036575	453	0.4305
ENSMUSG00000091376	Aadacl2	ENSMUST00000169794	1203	0.4314
ENSMUSG00000067847	Romo1	ENSMUST00000088610	237	0.6245
ENSMUSG00000027761	Aadac	ENSMUST00000029325	1194	0.433
ENSMUSG00000120166	Zfp33b	ENSMUST00000241714	1419	0.4066
ENSMUSG00000027762	Sucnr1	ENSMUST00000029326	951	0.4511
ENSMUSG00000040699	Limd2	ENSMUST00000045923	384	0.5521
ENSMUSG00000026985	Il36b	ENSMUST00000028363	549	0.4226
ENSMUSG00000058503	Fam133b	ENSMUST00000115527	735	0.4272
ENSMUSG00000015852	Fcrl2	ENSMUST00000090986	1527	0.516
ENSMUSG00000054310	Obox1	ENSMUST00000181001	612	0.4412
ENSMUSG00000044103	Il36g	ENSMUST00000057567	579	0.4318
ENSMUSG00000015854	Cd5l	ENSMUST00000015998	1056	0.5445
ENSMUSG00000069631	Strada	ENSMUST00000007444	1293	0.5275
ENSMUSG00000026511	Srp9	ENSMUST00000027792	258	0.4845
ENSMUSG00000026984	Il36a	ENSMUST00000028361	480	0.4792
ENSMUSG00000026983	Il36rn	ENSMUST00000168941	468	0.5449
ENSMUSG00000091013	Vmn1r1	ENSMUST00000227586	918	0.4815
ENSMUSG00000008307	1700109H08Rik	ENSMUST00000008451	630	0.4
ENSMUSG00000026596	Abl2	ENSMUST00000027888	3546	0.544
ENSMUSG00000066772	Obox3	ENSMUST00000174443	1005	0.4627
ENSMUSG00000005907	Pex1	ENSMUST00000121291	3852	0.4958
ENSMUSG00000078622	Ccdc47	ENSMUST00000002043	1449	0.4458
ENSMUSG00000046845	Il1f10	ENSMUST00000058056	456	0.5351
ENSMUSG00000074966	Or4f52	ENSMUST00000217539	936	0.4017
ENSMUSG00000060519	Tor3a	ENSMUST00000079625	1155	0.581
ENSMUSG00000063844	Or4f53	ENSMUST00000218065	936	0.4167
ENSMUSG00000074965	Or4k35	ENSMUST00000214760	909	0.4103
ENSMUSG00000068647	Or4f54	ENSMUST00000214669	939	0.4175
ENSMUSG00000052833	Sae1	ENSMUST00000210999	1050	0.5267
ENSMUSG00000109813	Or4g16	ENSMUST00000090329	939	0.4334
ENSMUSG00000023845	Lnpep	ENSMUST00000041047	3075	0.4273
ENSMUSG00000109449	Or4k36	ENSMUST00000219291	915	0.4164
ENSMUSG00000095156	Or4k37	ENSMUST00000208176	915	0.3978
ENSMUSG00000020705	Ddx42	ENSMUST00000021046	2787	0.4769
ENSMUSG00000096554	Or4k38	ENSMUST00000099618	915	0.4098
ENSMUSG00000027157	Potefam1	ENSMUST00000240550	6963	0.4067
ENSMUSG00000033557	Fam20b	ENSMUST00000122424	1227	0.5053
ENSMUSG00000058230	Arhgap35	ENSMUST00000075845	4497	0.4832
ENSMUSG00000020706	Ftsj3	ENSMUST00000021048	2514	0.5072
ENSMUSG00000092120	Vmn2r90	ENSMUST00000169805	2589	0.4009
ENSMUSG00000007415	Gatad1	ENSMUST00000007559	798	0.5414
ENSMUSG00000078795	Ceacam15	ENSMUST00000108498	702	0.4858
ENSMUSG00000026594	Ralgps2	ENSMUST00000171292	1770	0.4633
ENSMUSG00000007209	Ceacam9	ENSMUST00000001984	702	0.5185
ENSMUSG00000025781	Atp5f1c	ENSMUST00000114897	894	0.4743
ENSMUSG00000008036	Ap2s1	ENSMUST00000086112	426	0.5282
ENSMUSG00000014529	Tmbim7	ENSMUST00000014673	906	0.4525
ENSMUSG00000020708	Psmc5	ENSMUST00000021049	1218	0.5123
ENSMUSG00000001918	Slc1a5	ENSMUST00000108496	1665	0.5946
ENSMUSG00000068036	Afdn	ENSMUST00000137784	5481	0.5067
ENSMUSG00000040351	Ankib1	ENSMUST00000043551	3255	0.4793
ENSMUSG00000078619	Smarcd2	ENSMUST00000021052	1593	0.5819
ENSMUSG00000048920	Fkrp	ENSMUST00000061390	1482	0.6653
ENSMUSG00000030374	Strn4	ENSMUST00000019220	2280	0.589
ENSMUSG00000037262	Kin	ENSMUST00000042512	1173	0.4766
ENSMUSG00000037254	Itih2	ENSMUST00000042290	2838	0.4767
ENSMUSG00000020712	Tcam1	ENSMUST00000044462	1644	0.5481
ENSMUSG00000000600	Krit1	ENSMUST00000080085	2208	0.4094
ENSMUSG00000020713	Gh	ENSMUST00000103071	648	0.5787
ENSMUSG00000040592	Cd79b	ENSMUST00000044228	864	0.5405
ENSMUSG00000027014	Cwc22	ENSMUST00000111821	2724	0.4681
ENSMUSG00000001027	Scn4a	ENSMUST00000021056	5523	0.5461
ENSMUSG00000009210	Prr29	ENSMUST00000190268	723	0.5781
ENSMUSG00000041187	Prkd2	ENSMUST00000168093	2625	0.5859
ENSMUSG00000001029	Icam2	ENSMUST00000001055	831	0.5379
ENSMUSG00000067941	Gm7168	ENSMUST00000088809	1524	0.4816
ENSMUSG00000020834	Dhrs13	ENSMUST00000021187	1128	0.6082
ENSMUSG00000101307	Gm7356	ENSMUST00000189454	1524	0.4816
ENSMUSG00000101361	Gm7358	ENSMUST00000186636	1524	0.4836
ENSMUSG00000048826	Dact2	ENSMUST00000053218	2271	0.6284
ENSMUSG00000061981	Flot2	ENSMUST00000072289	1284	0.5639
ENSMUSG00000029206	Nsun7	ENSMUST00000031109	2115	0.4426
ENSMUSG00000075185	Or8k25	ENSMUST00000099889	939	0.3802
ENSMUSG00000078794	Dact3	ENSMUST00000108493	1830	0.7333
ENSMUSG00000090059	Or8j3c	ENSMUST00000217481	945	0.4381
ENSMUSG00000063594	Gng8	ENSMUST00000078182	210	0.5762
ENSMUSG00000111306	Or8k27	ENSMUST00000216162	939	0.3972
ENSMUSG00000075181	Or8k28	ENSMUST00000099885	939	0.377
ENSMUSG00000043017	Ptgir	ENSMUST00000144408	1245	0.6153
ENSMUSG00000111772	Or8k41	ENSMUST00000217292	939	0.3791
ENSMUSG00000030400	Ercc2	ENSMUST00000062831	2280	0.5798
ENSMUSG00000060742	Or8k30	ENSMUST00000076263	939	0.393
ENSMUSG00000075179	Or8k32	ENSMUST00000099882	945	0.3958
ENSMUSG00000110912	Or8k33	ENSMUST00000213185	939	0.3866
ENSMUSG00000029223	Uchl1	ENSMUST00000031131	669	0.559
ENSMUSG00000111689	Or8k35	ENSMUST00000215600	939	0.3855
ENSMUSG00000026765	Lypd6b	ENSMUST00000028103	516	0.4922
ENSMUSG00000020832	Eral1	ENSMUST00000021183	1311	0.5484
ENSMUSG00000121580	Gm68765	ENSMUST00000249253	75	0.4667
ENSMUSG00000029718	Pcolce	ENSMUST00000054564	1479	0.5896
ENSMUSG00000082980	Or4x13	ENSMUST00000216111	927	0.4682
ENSMUSG00000026866	Kynu	ENSMUST00000240759	1392	0.4576
ENSMUSG00000037750	Fam222b	ENSMUST00000073705	1686	0.6002
ENSMUSG00000017386	Traf4	ENSMUST00000017530	1410	0.5879
ENSMUSG00000017405	Nek8	ENSMUST00000017549	2094	0.5917
ENSMUSG00000089984	Fbxo24	ENSMUST00000031732	1767	0.5818
ENSMUSG00000093445	Lrch4	ENSMUST00000031734	2040	0.6034
ENSMUSG00000111179	Or5g27	ENSMUST00000077075	942	0.4236
ENSMUSG00000019437	Tlcd1	ENSMUST00000127587	741	0.5223
ENSMUSG00000111454	Or5g29	ENSMUST00000215083	942	0.4204
ENSMUSG00000075215	Or5g23	ENSMUST00000216571	942	0.4161
ENSMUSG00000040714	Klc3	ENSMUST00000108458	1524	0.6312
ENSMUSG00000075214	Or5g25	ENSMUST00000215548	954	0.4151
ENSMUSG00000075212	Or5g26	ENSMUST00000099918	954	0.4214
ENSMUSG00000075211	Or9g4	ENSMUST00000216084	936	0.4466
ENSMUSG00000050603	Or8k16	ENSMUST00000054868	939	0.4026
ENSMUSG00000033544	Angptl1	ENSMUST00000027885	1470	0.4741
ENSMUSG00000043226	Or5g9	ENSMUST00000216443	942	0.4501
ENSMUSG00000075210	Or9g3	ENSMUST00000214255	933	0.4448
ENSMUSG00000058546	Rpl23a	ENSMUST00000102483	468	0.515
ENSMUSG00000075209	Or9g20	ENSMUST00000216425	927	0.4164
ENSMUSG00000043892	Or2ah1	ENSMUST00000214416	933	0.4341
ENSMUSG00000030399	Ckm	ENSMUST00000208710	1143	0.5897
ENSMUSG00000075208	Or5ar1	ENSMUST00000213515	930	0.4505
ENSMUSG00000002059	Rab34	ENSMUST00000002128	777	0.5393
ENSMUSG00000046975	Or5ap2	ENSMUST00000215347	951	0.429
ENSMUSG00000057761	Or5m10b	ENSMUST00000054736	945	0.4243
ENSMUSG00000041498	Kif14	ENSMUST00000189413	5022	0.4777
ENSMUSG00000050128	Or5m10	ENSMUST00000213441	933	0.4287
ENSMUSG00000075206	Or5m12	ENSMUST00000099912	981	0.4363
ENSMUSG00000042863	Or5m13b	ENSMUST00000219615	921	0.4224
ENSMUSG00000030397	Mark4	ENSMUST00000085715	2256	0.617
ENSMUSG00000029720	Gm20605	ENSMUST00000177545	2040	0.6034
ENSMUSG00000057207	Or5m11	ENSMUST00000080698	972	0.4393
ENSMUSG00000075141	Or9m1b	ENSMUST00000099839	957	0.3814
ENSMUSG00000045150	Or5d35	ENSMUST00000214438	963	0.3988
ENSMUSG00000079165	Sap25	ENSMUST00000177466	840	0.6095
ENSMUSG00000075140	Or5d18	ENSMUST00000129056	939	0.4185
ENSMUSG00000075139	Or5d14	ENSMUST00000183862	942	0.4321
ENSMUSG00000075137	Or5d36	ENSMUST00000215268	948	0.4262
ENSMUSG00000075136	Or5d37	ENSMUST00000099834	978	0.409
ENSMUSG00000047182	Irs3	ENSMUST00000057314	1485	0.6094
ENSMUSG00000101078	Or5d38	ENSMUST00000217575	948	0.4156
ENSMUSG00000100899	Or5d39	ENSMUST00000216951	948	0.3945
ENSMUSG00000029722	Agfg2	ENSMUST00000100544	1470	0.6027
ENSMUSG00000061342	Or5d40	ENSMUST00000215996	936	0.4167
ENSMUSG00000004110	Cacna1e	ENSMUST00000187541	6819	0.5295
ENSMUSG00000044122	Proca1	ENSMUST00000108317	921	0.4886
ENSMUSG00000061295	Or4c126	ENSMUST00000213909	918	0.4662
ENSMUSG00000057667	Bloc1s3	ENSMUST00000077408	585	0.7248
ENSMUSG00000002043	Trappc6a	ENSMUST00000108455	549	0.6466
ENSMUSG00000051313	Or4c127	ENSMUST00000111508	912	0.4452
ENSMUSG00000002052	Supt6	ENSMUST00000002121	5178	0.5156
ENSMUSG00000059112	Or4c52	ENSMUST00000214382	918	0.463
ENSMUSG00000075069	Or4c3	ENSMUST00000216616	924	0.4708
ENSMUSG00000059910	Or4x11	ENSMUST00000214855	927	0.4563
ENSMUSG00000075068	Or4c3d	ENSMUST00000111506	906	0.4779
ENSMUSG00000060621	Nkpd1	ENSMUST00000207576	2475	0.6533
ENSMUSG00000084336	Or4x6	ENSMUST00000216493	927	0.4585
ENSMUSG00000045348	Nyap1	ENSMUST00000118326	2499	0.6319
ENSMUSG00000075066	Or4b1d	ENSMUST00000215659	924	0.4491
ENSMUSG00000051403	Ppp1r37	ENSMUST00000058444	2136	0.6156
ENSMUSG00000075065	Or4b1	ENSMUST00000215578	912	0.466
ENSMUSG00000044709	Gemin7	ENSMUST00000117222	387	0.5814
ENSMUSG00000010277	Bltp2	ENSMUST00000010421	6702	0.5052
ENSMUSG00000029725	Ppp1r35	ENSMUST00000031739	780	0.6795
ENSMUSG00000075064	Or4x15	ENSMUST00000213994	927	0.4639
ENSMUSG00000026621	Mtarc1	ENSMUST00000048462	1020	0.5873
ENSMUSG00000011267	Zfp296	ENSMUST00000108453	1335	0.6052
ENSMUSG00000075063	Or4b13	ENSMUST00000213968	915	0.4536
ENSMUSG00000075062	Or4b12	ENSMUST00000216383	915	0.4503
ENSMUSG00000029726	Mepce	ENSMUST00000031740	1998	0.6021
ENSMUSG00000075061	Or4b1b	ENSMUST00000117141	924	0.4643
ENSMUSG00000061028	Clasrp	ENSMUST00000086041	2004	0.6173
ENSMUSG00000026466	Tor1aip1	ENSMUST00000097527	1728	0.5365
ENSMUSG00000094858	Or4k47	ENSMUST00000213398	936	0.4017
ENSMUSG00000037108	Zcwpw1	ENSMUST00000035852	1890	0.4884
ENSMUSG00000109487	Or4k48	ENSMUST00000208284	936	0.4017
ENSMUSG00000109219	Or4k49	ENSMUST00000207228	936	0.422
ENSMUSG00000046245	Pilra	ENSMUST00000058897	906	0.511
ENSMUSG00000068809	Or4c101	ENSMUST00000090701	936	0.4241
ENSMUSG00000068808	Or4c102	ENSMUST00000213679	918	0.4096
ENSMUSG00000081948	Or4s2	ENSMUST00000217379	933	0.4159
ENSMUSG00000019785	Clvs2	ENSMUST00000019920	981	0.4669
ENSMUSG00000111590	Or4p4	ENSMUST00000120518	927	0.3981
ENSMUSG00000037593	Rskr	ENSMUST00000238934	1218	0.5205
ENSMUSG00000060827	Or4s2b	ENSMUST00000081697	954	0.413
ENSMUSG00000075121	Or4c103	ENSMUST00000213545	924	0.4232
ENSMUSG00000066684	Pilrb1	ENSMUST00000199387	675	0.517
ENSMUSG00000075120	Or4a66	ENSMUST00000216928	942	0.4278
ENSMUSG00000040310	Alx4	ENSMUST00000042078	1197	0.6324
ENSMUSG00000090298	Sult3a2	ENSMUST00000165904	879	0.3538
ENSMUSG00000027198	Ext2	ENSMUST00000028623	2154	0.5427
ENSMUSG00000050565	Tor1aip2	ENSMUST00000111757	1506	0.5478
ENSMUSG00000066682	Pilrb2	ENSMUST00000164886	675	0.5096
ENSMUSG00000002055	Spag5	ENSMUST00000045026	3495	0.515
ENSMUSG00000069668	Sult3a1	ENSMUST00000218204	879	0.3561
ENSMUSG00000039552	Rsph4a	ENSMUST00000169670	2148	0.4707
ENSMUSG00000029727	Cyp3a13	ENSMUST00000031741	1509	0.4387
ENSMUSG00000039531	Zup1	ENSMUST00000218055	1731	0.4015
ENSMUSG00000121909	Gm68747	ENSMUST00000249854	75	0.72
ENSMUSG00000037408	Cnnm4	ENSMUST00000153128	2313	0.5685
ENSMUSG00000056966	Gjc3	ENSMUST00000077119	807	0.4919
ENSMUSG00000017390	Aldoc	ENSMUST00000017534	1089	0.5601
ENSMUSG00000001138	Cnnm3	ENSMUST00000001166	2139	0.6671
ENSMUSG00000037053	Azgp1	ENSMUST00000035390	921	0.5038
ENSMUSG00000002983	Relb	ENSMUST00000094762	1674	0.6105
ENSMUSG00000040272	Accs	ENSMUST00000111246	1506	0.5511
ENSMUSG00000075599	Smok3a	ENSMUST00000171498	1512	0.496
ENSMUSG00000079156	Smok3b	ENSMUST00000166206	1512	0.496
ENSMUSG00000121581	Gm68923	ENSMUST00000249254	69	0.6812
ENSMUSG00000029516	Cit	ENSMUST00000102560	6210	0.5586
ENSMUSG00000041958	Pigs	ENSMUST00000048073	1665	0.579
ENSMUSG00000067653	Ankrd23	ENSMUST00000054665	918	0.5795
ENSMUSG00000019782	Rwdd1	ENSMUST00000019917	729	0.4307
ENSMUSG00000002981	Clptm1	ENSMUST00000055242	1992	0.5507
ENSMUSG00000002058	Unc119	ENSMUST00000108295	786	0.598
ENSMUSG00000071340	Trappc3l	ENSMUST00000095758	543	0.4217
ENSMUSG00000109510	Gm42417	ENSMUST00000191849	378	0.6243
ENSMUSG00000079610	Ankrd39	ENSMUST00000001172	549	0.623
ENSMUSG00000039508	Calhm4	ENSMUST00000048052	945	0.4751
ENSMUSG00000049872	Calhm5	ENSMUST00000069125	927	0.4908
ENSMUSG00000002057	Foxn1	ENSMUST00000108294	1944	0.5895
ENSMUSG00000046031	Calhm6	ENSMUST00000062784	939	0.5538
ENSMUSG00000026121	Sema4c	ENSMUST00000191677	2502	0.5719
ENSMUSG00000039497	Dse	ENSMUST00000048010	2874	0.483
ENSMUSG00000075023	Accsl	ENSMUST00000099690	1740	0.4971
ENSMUSG00000002992	Apoc2	ENSMUST00000003074	291	0.5498
ENSMUSG00000001095	Slc13a2	ENSMUST00000001122	1758	0.5455
ENSMUSG00000109350	Apoc2l	ENSMUST00000127648	291	0.5498
ENSMUSG00000074336	Apoc4	ENSMUST00000003071	372	0.5914
ENSMUSG00000002064	Sdf2	ENSMUST00000002133	633	0.5324
ENSMUSG00000040564	Apoc1	ENSMUST00000108451	264	0.5341
ENSMUSG00000025169	Ogfod3	ENSMUST00000026169	945	0.5492
ENSMUSG00000047514	Tspyl1	ENSMUST00000061372	1137	0.5901
ENSMUSG00000039480	Nt5dc1	ENSMUST00000047885	1401	0.4632
ENSMUSG00000002985	Apoe	ENSMUST00000174064	933	0.6259
ENSMUSG00000039307	Hexd	ENSMUST00000038831	1677	0.5605
ENSMUSG00000087006	Gm13889	ENSMUST00000099689	738	0.7249
ENSMUSG00000040174	Alkbh3	ENSMUST00000111240	861	0.5273
ENSMUSG00000046337	Fam178b	ENSMUST00000249865	1692	0.565
ENSMUSG00000002984	Tomm40	ENSMUST00000093552	1083	0.615
ENSMUSG00000062300	Nectin2	ENSMUST00000075447	1590	0.595
ENSMUSG00000039294	Cybc1	ENSMUST00000106115	561	0.5401
ENSMUSG00000039059	Hrh3	ENSMUST00000163215	1398	0.613
ENSMUSG00000039485	Tspyl4	ENSMUST00000047935	1218	0.5616
